2017-05-08 08:40:52,3738.5703125
2017-05-08 08:41:18,3739.625
2017-05-08 08:41:44,3739.078125
2017-05-08 08:42:09,3738.8046875
2017-05-08 08:42:35,3737.828125
2017-05-08 08:43:01,3738.375
2017-05-08 08:43:26,3738.21875
2017-05-08 08:43:52,3738.84375
2017-05-08 08:44:17,3738.5703125
2017-05-08 08:44:43,3738.53125
2017-05-08 08:45:09,3737.515625
2017-05-08 08:45:34,3738.609375
2017-05-08 08:46:00,3738.140625
2017-05-08 08:46:26,3738.5703125
2017-05-08 08:46:51,3738.6484375
2017-05-08 08:47:17,3738.4921875
2017-05-08 08:47:43,3738.6484375
2017-05-08 08:48:08,3738.765625
2017-05-08 08:48:34,3739.546875
2017-05-08 08:49:00,3738.8046875
2017-05-08 08:49:25,3739.5859375
2017-05-08 08:49:51,3739.0390625
2017-05-08 08:50:17,3739.234375
2017-05-08 08:50:42,3738.8828125
2017-05-08 08:51:08,3738.453125
2017-05-08 08:51:33,3739.5078125
2017-05-08 08:51:59,3738.3359375
2017-05-08 08:52:25,3739.1171875
2017-05-08 08:52:50,3739.1171875
2017-05-08 08:53:16,3738.4921875
2017-05-08 08:53:42,3738.5703125
2017-05-08 08:54:07,3739.15625
2017-05-08 08:54:33,3739.390625
2017-05-08 08:54:59,3739.859375
2017-05-08 08:55:24,3739.5859375
2017-05-08 08:55:50,3739.9765625
2017-05-08 08:56:16,3739.078125
2017-05-08 08:56:41,3739.0390625
2017-05-08 08:57:07,3739.078125
2017-05-08 08:57:32,3739.1953125
2017-05-08 08:57:58,3739.234375
2017-05-08 08:58:24,3738.765625
2017-05-08 08:58:49,3738.6875
2017-05-08 08:59:15,3738.53125
2017-05-08 08:59:41,3739.7421875
2017-05-08 09:00:06,3738.8046875
2017-05-08 09:00:32,3738.4921875
2017-05-08 09:00:58,3737.75
2017-05-08 09:01:23,3738.0234375
2017-05-08 09:01:49,3739.3515625
2017-05-08 09:02:15,3738.6484375
